Protein_ID,Actual_Sites,DualEvo_Predicted,DualEvo_Precision,DualEvo_Recall,DualEvo_F1,SCREEN_Predicted,SCREEN_Precision,SCREEN_Recall,SCREEN_F1,Squidly_Predicted,Squidly_Precision,Squidly_Recall,Squidly_F1
O54571,"[75, 80, 142]","[98, 142, 168]",0.3333333333333333,0.3333333333333333,0.3333333333333333,"[54, 89, 142]",0.3333333333333333,0.3333333333333333,0.3333333333333333,[],0.0,0.0,0.0
C0SPA0,"[406, 435, 525]","[219, 404, 406, 435, 525]",0.6,1.0,0.7499999999999999,"[221, 435, 437, 525]",0.5,0.6666666666666666,0.5714285714285715,"[406, 435]",1.0,0.6666666666666666,0.8
Q7UK67,"[124, 149]","[124, 149]",1.0,1.0,1.0,"[95, 124, 149, 198]",0.5,1.0,0.6666666666666666,"[124, 149]",1.0,1.0,1.0
Q9HLE6,"[25, 115, 183, 293, 320, 321, 324, 365, 391]","[25, 115, 183, 186, 293, 320, 321, 324, 365, 391]",0.9,1.0,0.9473684210526316,"[20, 91, 224, 226, 321, 364, 365, 391]",0.375,0.3333333333333333,0.35294117647058826,[293],1.0,0.1111111111111111,0.19999999999999998
Q54CD6,[233],[373],0.0,0.0,0.0,"[178, 256, 553, 557, 560]",0.0,0.0,0.0,[],0.0,0.0,0.0
Q5B998,"[95, 119, 212, 227]","[95, 119, 212, 227]",1.0,1.0,1.0,"[119, 223, 227]",0.6666666666666666,0.5,0.5714285714285715,[227],1.0,0.25,0.4
O45686,"[140, 159, 318, 331]","[140, 156, 318]",0.6666666666666666,0.5,0.5714285714285715,"[140, 159, 221, 318, 331]",0.8,1.0,0.888888888888889,[],0.0,0.0,0.0
Q7XQZ6,"[40, 127, 166, 196, 234, 237, 312, 322, 325, 341, 363, 402, 406, 410, 414]","[40, 322, 363]",1.0,0.2,0.33333333333333337,"[40, 164]",0.5,0.06666666666666667,0.11764705882352941,[],0.0,0.0,0.0
Q54Y55,"[51, 147]","[51, 147]",1.0,1.0,1.0,"[147, 421]",0.5,0.5,0.5,[147],1.0,0.5,0.6666666666666666
Q54F47,[441],[441],1.0,1.0,1.0,"[302, 310, 311, 441]",0.25,1.0,0.4,[],0.0,0.0,0.0
Q1ZXC8,"[47, 137]","[47, 137]",1.0,1.0,1.0,"[137, 139, 177, 287]",0.25,0.5,0.3333333333333333,[137],1.0,0.5,0.6666666666666666
Q8C2P3,"[79, 108, 147, 175]","[79, 108, 147, 175]",1.0,1.0,1.0,"[108, 147, 175]",1.0,0.75,0.8571428571428571,[],0.0,0.0,0.0
Q08548,"[146, 297, 382]","[344, 382]",0.5,0.3333333333333333,0.4,[388],0.0,0.0,0.0,[382],1.0,0.3333333333333333,0.5
P0CU70,[472],[472],1.0,1.0,1.0,"[321, 472, 481]",0.3333333333333333,1.0,0.5,[],0.0,0.0,0.0
Q503I8,"[236, 239, 268, 271, 294, 321, 338]","[236, 239, 268, 271, 294, 296, 321]",0.8571428571428571,0.8571428571428571,0.8571428571428571,"[294, 321, 338]",1.0,0.42857142857142855,0.6,"[294, 321, 338]",1.0,0.42857142857142855,0.6
P25472,"[159, 264]","[159, 264]",1.0,1.0,1.0,"[74, 220, 264, 450]",0.25,0.5,0.3333333333333333,"[159, 264]",1.0,1.0,1.0
J3K844,"[50, 70, 72, 118]","[50, 70, 84, 118]",0.75,0.75,0.75,"[50, 72, 84, 120, 238]",0.4,0.5,0.4444444444444445,"[50, 84]",0.5,0.25,0.3333333333333333
Q9FI61,[88],[88],1.0,1.0,1.0,[88],1.0,1.0,1.0,[88],1.0,1.0,1.0
P06279,"[139, 196, 218, 220, 231, 237, 238, 239, 268, 272, 298, 337, 339, 365, 440, 441, 464]","[268, 298, 365]",1.0,0.17647058823529413,0.3,"[266, 268, 298, 364, 365]",0.6,0.17647058823529413,0.2727272727272727,"[268, 298]",1.0,0.11764705882352941,0.21052631578947367
O16977,"[291, 292, 295, 301]","[291, 292, 295, 301]",1.0,1.0,1.0,"[291, 292, 295, 301, 305, 349]",0.6666666666666666,1.0,0.8,[292],1.0,0.25,0.4
Q9F3C7,"[194, 195, 208, 210, 272, 277]",[272],1.0,0.16666666666666666,0.2857142857142857,[],0.0,0.0,0.0,[],0.0,0.0,0.0
C0QRQ2,"[150, 273]","[148, 150, 246]",0.3333333333333333,0.5,0.4,[273],1.0,0.5,0.6666666666666666,[],0.0,0.0,0.0
Q3E989,"[302, 324, 325, 346, 415, 417]","[324, 325, 346, 417]",1.0,0.6666666666666666,0.8,"[302, 324, 325, 346]",1.0,0.6666666666666666,0.8,"[325, 346]",1.0,0.3333333333333333,0.5
C0LGK4,"[555, 657]",[555],1.0,0.5,0.6666666666666666,[],0.0,0.0,0.0,[657],1.0,0.5,0.6666666666666666
P41963,"[89, 91, 106, 114, 123, 126, 163]","[89, 91, 106, 114, 123, 126, 163]",1.0,1.0,1.0,"[106, 189]",0.5,0.14285714285714285,0.22222222222222224,[],0.0,0.0,0.0
Q7ZVS8,"[121, 152, 171, 239, 279]","[121, 152, 239, 279]",1.0,0.8,0.888888888888889,"[279, 316]",0.5,0.2,0.28571428571428575,[279],1.0,0.2,0.33333333333333337
Q7Z5A4,"[120, 166, 267]","[120, 166, 267]",1.0,1.0,1.0,"[120, 166, 265, 267, 268]",0.6,1.0,0.7499999999999999,"[120, 166, 267]",1.0,1.0,1.0
Q74CU0,"[500, 502, 579, 632, 661]","[11, 13, 72, 98, 99, 500, 502]",0.2857142857142857,0.4,0.3333333333333333,"[11, 13, 97, 99, 149, 340, 402, 443, 619]",0.0,0.0,0.0,[7],0.0,0.0,0.0
O29867,"[47, 81, 154, 161, 162, 163, 360, 426, 618]","[47, 154, 161, 162, 163, 360, 426, 618]",1.0,0.8888888888888888,0.9411764705882353,"[163, 325, 360, 552, 618]",0.6,0.3333333333333333,0.42857142857142855,[],0.0,0.0,0.0
Q1ECV4,"[390, 392]","[390, 392]",1.0,1.0,1.0,"[158, 343, 392, 416, 512, 527]",0.16666666666666666,0.5,0.25,[],0.0,0.0,0.0
Q9S850,"[98, 202, 207]","[98, 202, 207]",1.0,1.0,1.0,"[98, 202, 241]",0.6666666666666666,0.6666666666666666,0.6666666666666666,[],0.0,0.0,0.0
Q9FXG2,"[153, 239, 376]","[273, 380, 387, 398]",0.0,0.0,0.0,"[153, 239, 271, 282, 380, 405, 409, 463]",0.25,0.6666666666666666,0.36363636363636365,[],0.0,0.0,0.0
Q796K8,[415],"[18, 415]",0.5,1.0,0.6666666666666666,"[182, 415, 418, 469, 631]",0.2,1.0,0.33333333333333337,[],0.0,0.0,0.0
O57712,"[233, 238, 260, 277, 304, 327]","[233, 238, 260, 277, 283, 304, 327]",0.8571428571428571,1.0,0.923076923076923,"[277, 280, 327]",0.6666666666666666,0.3333333333333333,0.4444444444444444,[327],1.0,0.16666666666666666,0.2857142857142857
B0G0Y8,"[213, 217, 253, 254, 364]","[213, 217, 253, 254, 257, 364]",0.8333333333333334,1.0,0.9090909090909091,"[109, 213, 217, 253, 257, 283]",0.5,0.6,0.5454545454545454,[213],1.0,0.2,0.33333333333333337
Q9K8X1,"[62, 64, 141, 194, 225]","[62, 64, 137, 187]",0.5,0.4,0.4444444444444445,"[135, 194, 229]",0.3333333333333333,0.2,0.25,[],0.0,0.0,0.0
E6R427,"[133, 138, 141, 181]","[119, 133, 138, 141, 181]",0.8,1.0,0.888888888888889,"[133, 141, 181, 211]",0.75,0.75,0.75,[],0.0,0.0,0.0
Q54TH6,"[361, 454]","[361, 454]",1.0,1.0,1.0,"[361, 454, 456]",0.6666666666666666,1.0,0.8,[454],1.0,0.5,0.6666666666666666
Q84MA1,"[328, 355, 465, 516]","[328, 333, 355, 465, 471, 493, 516]",0.5714285714285714,1.0,0.7272727272727273,"[465, 468]",0.5,0.25,0.3333333333333333,[516],1.0,0.25,0.4
P45951,"[282, 313, 389, 429, 431, 501, 526, 527]","[284, 313, 429, 431, 501, 527]",0.8333333333333334,0.625,0.7142857142857143,"[312, 389, 403, 429, 501, 527]",0.6666666666666666,0.5,0.5714285714285715,"[389, 429, 527]",1.0,0.375,0.5454545454545454
E5A7D6,[495],[495],1.0,1.0,1.0,"[341, 495]",0.5,1.0,0.6666666666666666,[],0.0,0.0,0.0
Q20085,"[135, 224, 229, 242]","[135, 224]",1.0,0.5,0.6666666666666666,"[135, 224, 226]",0.6666666666666666,0.5,0.5714285714285715,[224],1.0,0.25,0.4
Q9YDW0,"[112, 166, 310]","[112, 166, 257]",0.6666666666666666,0.6666666666666666,0.6666666666666666,"[112, 144, 156, 164, 260, 284, 319]",0.14285714285714285,0.3333333333333333,0.2,[],0.0,0.0,0.0
Q7RX33,"[88, 119, 125, 146, 202, 242, 413, 506, 510]","[88, 119, 125, 146, 202, 242, 410, 413, 506, 510, 826]",0.8181818181818182,1.0,0.9,"[510, 830]",0.5,0.1111111111111111,0.1818181818181818,[413],1.0,0.1111111111111111,0.19999999999999998
Q9N2V9,"[502, 506, 542, 543, 656]","[502, 506, 542, 543, 546, 656, 659]",0.7142857142857143,1.0,0.8333333333333333,"[501, 506, 542, 546, 572, 677]",0.3333333333333333,0.4,0.3636363636363636,[502],1.0,0.2,0.33333333333333337
A5JTM5,"[24, 90, 114, 145, 257]","[114, 137]",0.5,0.2,0.28571428571428575,"[64, 145, 252]",0.3333333333333333,0.2,0.25,[],0.0,0.0,0.0
P83179,[70],"[7, 96, 138]",0.0,0.0,0.0,"[79, 81, 96]",0.0,0.0,0.0,[96],0.0,0.0,0.0
Q8C015,"[478, 568]","[478, 568]",1.0,1.0,1.0,"[494, 568, 570]",0.3333333333333333,0.5,0.4,[568],1.0,0.5,0.6666666666666666
Q06584,"[656, 681, 685]","[188, 656, 657, 681, 685]",0.6,1.0,0.7499999999999999,"[657, 685]",0.5,0.3333333333333333,0.4,[657],0.0,0.0,0.0
Q9RV39,"[33, 35, 96, 177]","[35, 138, 223, 230, 256, 257, 278, 310, 342]",0.1111111111111111,0.25,0.15384615384615383,"[23, 35, 67, 256, 257, 260, 310]",0.14285714285714285,0.25,0.18181818181818182,[],0.0,0.0,0.0
Q7M438,"[63, 113, 117]","[63, 112, 113, 117]",0.75,1.0,0.8571428571428571,"[63, 113, 117]",1.0,1.0,1.0,"[63, 113, 117]",1.0,1.0,1.0
P28321,"[123, 251, 281]","[123, 251, 281]",1.0,1.0,1.0,"[123, 251, 281]",1.0,1.0,1.0,"[123, 251, 281]",1.0,1.0,1.0
Q83GI1,"[117, 218]","[25, 27, 117, 218]",0.5,1.0,0.6666666666666666,"[25, 27, 117, 119, 218, 276]",0.3333333333333333,1.0,0.5,"[117, 218]",1.0,1.0,1.0
O22827,[123],"[107, 123]",0.5,1.0,0.6666666666666666,"[87, 107, 141]",0.0,0.0,0.0,[],0.0,0.0,0.0
Q8NB12,"[52, 55, 65, 68, 74, 78, 86, 90, 135, 208, 274, 276, 279]","[52, 55, 65, 68, 74, 78, 86, 90, 208, 274, 276, 279]",1.0,0.9230769230769231,0.9600000000000001,"[68, 252]",0.5,0.07692307692307693,0.13333333333333336,[],0.0,0.0,0.0
Q6ZQ88,"[290, 309, 311, 317, 802]","[309, 317, 591, 802]",0.75,0.6,0.6666666666666665,"[316, 762]",0.0,0.0,0.0,[],0.0,0.0,0.0
P53314,"[39, 41, 150, 152, 155]","[39, 41, 150, 152, 155]",1.0,1.0,1.0,"[39, 150, 152, 155]",1.0,0.8,0.888888888888889,"[39, 150]",1.0,0.4,0.5714285714285715
Q03161,"[57, 81, 86, 159, 203, 264]","[57, 81, 82, 86, 159, 203, 264]",0.8571428571428571,1.0,0.923076923076923,"[82, 159, 264]",0.6666666666666666,0.3333333333333333,0.4444444444444444,"[159, 264]",1.0,0.3333333333333333,0.5
P47473,"[159, 176, 183, 204, 213, 384, 386, 388, 413, 694, 695, 716, 719]","[159, 176, 183, 204, 213, 363, 384, 386, 388, 413, 694, 695]",0.9166666666666666,0.8461538461538461,0.8799999999999999,"[176, 384, 388, 413, 595, 694]",0.8333333333333334,0.38461538461538464,0.5263157894736842,[386],1.0,0.07692307692307693,0.14285714285714288
Q8W583,[66],[66],1.0,1.0,1.0,[],0.0,0.0,0.0,[66],1.0,1.0,1.0
Q7MUW6,"[603, 678, 710]","[603, 678, 710]",1.0,1.0,1.0,"[305, 603, 604, 639, 678, 710]",0.5,1.0,0.6666666666666666,"[603, 678, 710]",1.0,1.0,1.0
Q83WC3,"[171, 172]","[95, 100, 140, 141, 144, 145]",0.0,0.0,0.0,[225],0.0,0.0,0.0,[],0.0,0.0,0.0
P10478,"[645, 754]","[172, 230, 260, 302, 304, 415, 645, 754]",0.25,1.0,0.4,"[172, 230, 260, 645, 754, 756]",0.3333333333333333,1.0,0.5,"[645, 754]",1.0,1.0,1.0
Q8RV79,"[163, 184, 192, 250]","[163, 192]",1.0,0.5,0.6666666666666666,"[98, 163, 192]",0.6666666666666666,0.5,0.5714285714285715,"[163, 184]",1.0,0.5,0.6666666666666666
Q99396,"[274, 317]","[274, 317]",1.0,1.0,1.0,"[391, 422]",0.0,0.0,0.0,[],0.0,0.0,0.0
Q8SV03,"[66, 68]","[66, 68, 174]",0.6666666666666666,1.0,0.8,"[66, 68, 216]",0.6666666666666666,1.0,0.8,"[66, 68]",1.0,1.0,1.0
Q9YD20,"[66, 69, 96, 99]","[66, 69, 96, 99]",1.0,1.0,1.0,[],0.0,0.0,0.0,[],0.0,0.0,0.0
P25524,"[62, 64, 157, 215, 218, 247, 314, 320]","[62, 64, 215, 218, 247, 314]",1.0,0.75,0.8571428571428571,"[64, 157, 218, 314]",1.0,0.5,0.6666666666666666,[218],1.0,0.125,0.2222222222222222
H2VFI5,[212],"[100, 122, 284]",0.0,0.0,0.0,"[11, 100, 205, 303]",0.0,0.0,0.0,[],0.0,0.0,0.0
O59923,"[348, 356, 359, 380, 383, 472]","[296, 299, 348, 356, 359, 380, 383, 472]",0.75,1.0,0.8571428571428571,"[256, 257, 259, 329, 331, 348]",0.16666666666666666,0.16666666666666666,0.16666666666666666,[348],1.0,0.16666666666666666,0.2857142857142857
O13924,"[184, 305]","[184, 305]",1.0,1.0,1.0,"[184, 305]",1.0,1.0,1.0,[305],1.0,0.5,0.6666666666666666
Q6QWR1,"[454, 456, 553, 596]",[553],1.0,0.25,0.4,"[553, 596]",1.0,0.5,0.6666666666666666,"[553, 596]",1.0,0.5,0.6666666666666666
P04390,"[45, 74, 90, 92]","[45, 74]",1.0,0.5,0.6666666666666666,[92],1.0,0.25,0.4,[92],1.0,0.25,0.4
Q10056,"[343, 434]","[343, 434]",1.0,1.0,1.0,"[199, 434, 436, 439, 472]",0.2,0.5,0.28571428571428575,[434],1.0,0.5,0.6666666666666666
O67766,"[76, 78, 97]","[76, 86, 97]",0.6666666666666666,0.6666666666666666,0.6666666666666666,"[19, 76, 82]",0.3333333333333333,0.3333333333333333,0.3333333333333333,[],0.0,0.0,0.0
P95442,"[74, 76, 245, 331]","[74, 76, 245, 248, 280, 331]",0.6666666666666666,1.0,0.8,"[138, 245, 280, 302]",0.25,0.25,0.25,"[280, 331]",0.5,0.25,0.3333333333333333
P22320,"[62, 65, 458, 461]","[62, 65, 391, 458, 461]",0.8,1.0,0.888888888888889,"[307, 456, 458, 461, 488]",0.4,0.5,0.4444444444444445,[],0.0,0.0,0.0
A9A1T2,"[148, 190]","[102, 110, 145, 148, 152, 190, 406]",0.2857142857142857,1.0,0.4444444444444445,[190],1.0,0.5,0.6666666666666666,[],0.0,0.0,0.0
Q8T2I5,"[25, 114, 116]","[25, 116]",1.0,0.6666666666666666,0.8,"[25, 83, 114, 116, 212]",0.6,1.0,0.7499999999999999,"[25, 114, 116]",1.0,1.0,1.0
A1JHZ3,"[12, 104, 129, 156, 164, 213, 224, 245]",[129],1.0,0.125,0.2222222222222222,"[12, 73, 127, 129, 131, 173]",0.3333333333333333,0.25,0.28571428571428575,[129],1.0,0.125,0.2222222222222222
I6Y778,"[244, 354, 360, 364, 395]","[347, 360]",0.5,0.2,0.28571428571428575,"[319, 347, 360, 364]",0.5,0.4,0.4444444444444445,[360],1.0,0.2,0.33333333333333337
A2BJB7,"[50, 89, 99, 110]","[50, 99]",1.0,0.5,0.6666666666666666,[],0.0,0.0,0.0,[50],1.0,0.25,0.4
Q04458,"[236, 273]","[139, 236, 273]",0.6666666666666666,1.0,0.8,"[139, 236, 273, 438]",0.5,1.0,0.6666666666666666,"[236, 273]",1.0,1.0,1.0
Q58DB6,"[273, 275, 501]","[273, 275, 501]",1.0,1.0,1.0,"[275, 479]",0.5,0.3333333333333333,0.4,"[273, 275]",1.0,0.6666666666666666,0.8
Q51507,"[14, 31, 42, 90]","[14, 31, 42, 50, 54, 90]",0.6666666666666666,1.0,0.8,"[14, 42]",1.0,0.5,0.6666666666666666,[],0.0,0.0,0.0
I1S2J5,[450],[450],1.0,1.0,1.0,"[309, 313, 376, 450]",0.25,1.0,0.4,[],0.0,0.0,0.0
F9US27,"[165, 187, 233, 289]","[165, 188, 233, 289]",0.75,0.75,0.75,"[144, 165, 293]",0.3333333333333333,0.25,0.28571428571428575,[],0.0,0.0,0.0
Q8L7S3,"[536, 586, 704, 732]","[94, 100, 104, 258, 263, 369, 536, 565, 570, 586, 704, 732, 802]",0.3076923076923077,1.0,0.47058823529411764,"[100, 334, 732, 802]",0.25,0.25,0.25,"[732, 802]",0.5,0.25,0.3333333333333333
P30899,[83],"[83, 86, 147]",0.3333333333333333,1.0,0.5,"[83, 86, 147, 184, 254, 257]",0.16666666666666666,1.0,0.2857142857142857,"[83, 147]",0.5,1.0,0.6666666666666666
P21338,"[78, 152, 156]","[78, 156]",1.0,0.6666666666666666,0.8,"[78, 81, 152, 156]",0.75,1.0,0.8571428571428571,"[78, 152, 156]",1.0,1.0,1.0
P80874,"[52, 57, 84, 175, 214, 227, 286]","[52, 57, 175, 203]",0.75,0.42857142857142855,0.5454545454545454,"[21, 84, 125, 203, 208]",0.2,0.14285714285714285,0.16666666666666666,[57],1.0,0.14285714285714285,0.25
G5EFL0,"[139, 141]","[139, 141]",1.0,1.0,1.0,[229],0.0,0.0,0.0,[],0.0,0.0,0.0
P9WLH5,"[8, 49, 73, 123, 172, 246]","[8, 49, 73, 123, 172, 218, 222, 246, 313]",0.6666666666666666,1.0,0.8,"[8, 49, 73, 123, 172, 183, 222, 246, 313]",0.6666666666666666,1.0,0.8,"[8, 172, 246, 313]",0.75,0.5,0.6
B9WCV6,"[177, 189, 222, 223, 248, 319, 320]","[177, 189, 222, 223, 248, 296, 319, 320]",0.875,1.0,0.9333333333333333,"[104, 177, 189, 222, 223, 296, 320]",0.7142857142857143,0.7142857142857143,0.7142857142857143,[],0.0,0.0,0.0
H1AAP2,"[44, 97, 100]","[44, 97, 100]",1.0,1.0,1.0,"[44, 46, 48, 97, 100]",0.6,1.0,0.7499999999999999,[44],1.0,0.3333333333333333,0.5
Q09109,"[232, 252, 260, 280]","[232, 252, 260, 280, 482, 595, 693, 702]",0.5,1.0,0.6666666666666666,"[244, 280, 547]",0.3333333333333333,0.25,0.28571428571428575,[],0.0,0.0,0.0
O58832,"[59, 163, 287]","[59, 79, 163, 184, 287]",0.6,1.0,0.7499999999999999,"[59, 79, 163, 184, 287]",0.6,1.0,0.7499999999999999,[],0.0,0.0,0.0
Q12608,[461],[461],1.0,1.0,1.0,"[131, 236, 324, 328, 461]",0.2,1.0,0.33333333333333337,[],0.0,0.0,0.0
Q7M826,"[51, 56, 59, 71, 148, 151, 154, 158, 204, 207, 210, 214]","[51, 56, 59, 71, 148, 151, 154, 158, 163, 204, 207, 210, 214]",0.9230769230769231,1.0,0.9600000000000001,[244],0.0,0.0,0.0,[],0.0,0.0,0.0
O74426,"[59, 151]","[59, 151]",1.0,1.0,1.0,"[151, 153, 156, 194]",0.25,0.5,0.3333333333333333,[151],1.0,0.5,0.6666666666666666
Q5NAI7,"[38, 46, 476]","[38, 46, 241, 476]",0.75,1.0,0.8571428571428571,"[317, 484]",0.0,0.0,0.0,[],0.0,0.0,0.0
P80909,"[13, 16, 19, 23, 49, 52, 55, 59]","[13, 16, 19, 23, 49, 52, 55, 59]",1.0,1.0,1.0,"[14, 59]",0.5,0.125,0.2,[],0.0,0.0,0.0
P0C218,"[48, 53]",[],0.0,0.0,0.0,"[76, 362, 366]",0.0,0.0,0.0,[],0.0,0.0,0.0
Q9KL03,"[33, 41, 75, 84]","[122, 127, 134]",0.0,0.0,0.0,[84],1.0,0.25,0.4,[134],0.0,0.0,0.0
P85999,"[30, 31]",[30],1.0,0.5,0.6666666666666666,[30],1.0,0.5,0.6666666666666666,[],0.0,0.0,0.0
F4I107,"[187, 283, 349]","[57, 187, 283, 349]",0.75,1.0,0.8571428571428571,"[187, 188, 283, 349]",0.75,1.0,0.8571428571428571,"[187, 283]",1.0,0.6666666666666666,0.8
Q9Y899,"[47, 141]","[47, 141]",1.0,1.0,1.0,"[141, 143, 162, 183, 186]",0.2,0.5,0.28571428571428575,[141],1.0,0.5,0.6666666666666666
O35000,"[67, 136, 138, 143]",[138],1.0,0.25,0.4,"[67, 138]",1.0,0.5,0.6666666666666666,"[67, 136, 138, 143]",1.0,1.0,1.0
Q11010,"[130, 298, 299, 302, 321, 386]","[130, 298, 299, 302, 321]",1.0,0.8333333333333334,0.9090909090909091,"[187, 267, 268, 298, 299, 302, 321, 386]",0.625,0.8333333333333334,0.7142857142857143,[299],1.0,0.16666666666666666,0.2857142857142857
Q7Z5W3,"[46, 76, 110, 164]",[110],1.0,0.25,0.4,[110],1.0,0.25,0.4,[],0.0,0.0,0.0
Q9ZGH1,"[141, 145, 148]","[141, 145, 148]",1.0,1.0,1.0,"[141, 145, 148, 242]",0.75,1.0,0.8571428571428571,[],0.0,0.0,0.0
P42778,"[250, 316, 340, 345, 376, 378]","[250, 316, 340, 345, 376, 378]",1.0,1.0,1.0,"[142, 249, 250, 339, 376, 378]",0.5,0.5,0.5,[],0.0,0.0,0.0
Q58826,"[59, 63, 66]","[59, 63, 66, 209]",0.75,1.0,0.8571428571428571,"[59, 63, 66, 101, 310]",0.6,1.0,0.7499999999999999,[],0.0,0.0,0.0
Q10039,"[309, 360, 593]",[362],0.0,0.0,0.0,"[159, 223, 309, 339, 341, 352, 449, 450, 474, 478, 588, 593]",0.16666666666666666,0.6666666666666666,0.26666666666666666,[],0.0,0.0,0.0
B2V8P5,"[40, 69, 70, 185]","[41, 53, 69, 185]",0.5,0.5,0.5,"[69, 85, 87, 165, 191]",0.2,0.25,0.22222222222222224,[69],1.0,0.25,0.4
Q9NGP6,"[12, 121, 122, 148, 151, 266]","[121, 122, 151, 266]",1.0,0.6666666666666666,0.8,"[12, 78, 148, 149, 151, 326, 359]",0.42857142857142855,0.5,0.4615384615384615,[151],1.0,0.16666666666666666,0.2857142857142857
P85142,[48],[48],1.0,1.0,1.0,"[46, 48]",0.5,1.0,0.6666666666666666,[48],1.0,1.0,1.0
P0DOV3,"[67, 70, 71, 88, 91, 92, 140, 143, 144, 152, 155, 156, 186, 189, 190, 205, 208, 209]","[56, 59, 67, 70, 71, 88, 91, 92, 132, 135, 143, 144, 152, 155, 156, 183, 186, 189, 190, 205, 208, 209]",0.7727272727272727,0.9444444444444444,0.85,"[124, 135]",0.0,0.0,0.0,[],0.0,0.0,0.0
Q27895,[236],"[73, 188, 236, 282]",0.25,1.0,0.4,[],0.0,0.0,0.0,[],0.0,0.0,0.0
P76290,"[39, 132, 199]",[89],0.0,0.0,0.0,[],0.0,0.0,0.0,[],0.0,0.0,0.0
Q9SR40,"[81, 83, 126, 128, 468, 471, 473, 530, 531, 532, 536]","[81, 83, 126, 128, 468, 471, 473, 530, 531, 532, 536]",1.0,1.0,1.0,"[81, 83, 126, 128, 466, 468, 471, 473, 530, 531, 532, 533, 536]",0.8461538461538461,1.0,0.9166666666666666,[],0.0,0.0,0.0
Q9Z2D7,[534],"[94, 534]",0.5,1.0,0.6666666666666666,[],0.0,0.0,0.0,[534],1.0,1.0,1.0
Q6CH28,"[120, 323, 325]","[120, 323, 325]",1.0,1.0,1.0,"[120, 323]",1.0,0.6666666666666666,0.8,"[120, 323]",1.0,0.6666666666666666,0.8
P39153,"[40, 63, 67, 72, 123, 127, 147, 149, 157, 187, 201, 240]",[201],1.0,0.08333333333333333,0.15384615384615385,"[61, 127, 149, 187, 239]",0.6,0.25,0.35294117647058826,[],0.0,0.0,0.0
O16881,[188],"[175, 188]",0.5,1.0,0.6666666666666666,"[41, 148, 175, 188, 192]",0.2,1.0,0.33333333333333337,"[188, 192]",0.5,1.0,0.6666666666666666
Q9V6K3,"[475, 580]","[475, 580]",1.0,1.0,1.0,"[225, 338, 580, 584]",0.25,0.5,0.3333333333333333,[580],1.0,0.5,0.6666666666666666
Q8VHL1,"[245, 317, 335, 356]",[335],1.0,0.25,0.4,"[245, 293, 297, 305, 335]",0.4,0.5,0.4444444444444445,[],0.0,0.0,0.0
B8D1G6,[150],"[150, 182]",0.5,1.0,0.6666666666666666,"[12, 150, 179, 318]",0.25,1.0,0.4,[150],1.0,1.0,1.0
Q5YQZ6,"[91, 156, 195, 236, 427, 429]","[156, 236, 247, 427, 429, 505]",0.6666666666666666,0.6666666666666666,0.6666666666666666,"[91, 156, 247, 409, 455]",0.4,0.3333333333333333,0.3636363636363636,[236],1.0,0.16666666666666666,0.2857142857142857
P32138,"[288, 405, 408, 472, 537]","[405, 408, 455, 472, 504]",0.6,0.6,0.6,"[286, 333, 405, 408, 455, 472, 504]",0.42857142857142855,0.6,0.5,"[405, 408, 472]",1.0,0.6,0.7499999999999999
Q00983,[63],"[63, 66, 111, 201]",0.25,1.0,0.4,"[63, 66, 201]",0.3333333333333333,1.0,0.5,"[63, 150]",0.5,1.0,0.6666666666666666
Q55EC7,"[48, 140]","[48, 140]",1.0,1.0,1.0,"[140, 179]",0.5,0.5,0.5,[140],1.0,0.5,0.6666666666666666
O59179,"[97, 138]",[97],1.0,0.5,0.6666666666666666,"[97, 98, 120, 301]",0.25,0.5,0.3333333333333333,[97],1.0,0.5,0.6666666666666666
E9QCD3,[194],[194],1.0,1.0,1.0,"[166, 183, 186, 191, 192, 193, 200, 513]",0.0,0.0,0.0,[194],1.0,1.0,1.0
Q9YFM7,"[90, 92, 160, 190, 243, 272]","[63, 119, 127, 160]",0.25,0.16666666666666666,0.2,"[52, 53, 125, 127, 129]",0.0,0.0,0.0,[],0.0,0.0,0.0
Q4WR17,[497],[497],1.0,1.0,1.0,"[201, 364, 426, 497]",0.25,1.0,0.4,[],0.0,0.0,0.0
Q4WQI1,"[64, 419]","[64, 419, 621]",0.6666666666666666,1.0,0.8,"[419, 435]",0.5,0.5,0.5,"[64, 419]",1.0,1.0,1.0
Q86AT8,"[378, 472]","[378, 472]",1.0,1.0,1.0,[472],1.0,0.5,0.6666666666666666,[472],1.0,0.5,0.6666666666666666
P27574,[470],[470],1.0,1.0,1.0,"[373, 438, 470, 476, 477]",0.2,1.0,0.33333333333333337,[470],1.0,1.0,1.0
P45436,"[317, 360]","[317, 360]",1.0,1.0,1.0,"[317, 360]",1.0,1.0,1.0,"[317, 360]",1.0,1.0,1.0
Q6AHF2,"[70, 139, 205, 303]","[29, 205, 303]",0.6666666666666666,0.5,0.5714285714285715,"[101, 135, 205, 297, 300, 301, 303]",0.2857142857142857,0.5,0.36363636363636365,[],0.0,0.0,0.0
I6WU39,"[5, 31, 34, 37, 72, 75]","[5, 78]",0.5,0.16666666666666666,0.25,"[5, 12, 72, 78, 96]",0.4,0.3333333333333333,0.3636363636363636,[],0.0,0.0,0.0
O31857,"[11, 14, 125]","[11, 13, 14, 125]",0.75,1.0,0.8571428571428571,"[11, 13, 14, 45, 85, 116, 122, 125, 154]",0.3333333333333333,1.0,0.5,[],0.0,0.0,0.0
